First Normal Date	Last Normal Date	Log Count	Risk Based Priority (RBP)	Log Source Entity	Log Source Type	Classification	Common Event	Direction	Zone (Origin)	Zone (Impacted)	Entity (Origin)	Entity (Impacted)	Location (Origin)	Location (Impacted)	Network (Origin)	Network (Impacted)	Host (Origin)	Host (Impacted)	Known Host (Origin)	Known Host (Impacted)	IP Address (Origin)	IP Address (Impacted)	NAT IP Address (Origin)	NAT IP Address (Impacted)	MAC Address (Origin)	MAC Address (Impacted)	Interface (Origin)	Interface (Impacted)	Application	TCP/UDP Port (Origin)	TCP/UDP Port (Impacted)	NAT TCP/UDP Port (Origin)	NAT TCP/UDP Port (Impacted)	Protocol	Vendor Message ID	User (Origin)	User (Impacted)	Group	Domain Impacted	Sender	Recipient	Object	Object Name	URL	Command	Process Name	Process ID	Severity	Version	Host (Impacted) KBytes Rcvd	Host (Impacted) KBytes Sent	Host (Impacted) Packets Rcvd	Host (Impacted) Packets Sent	Reason	Result	Policy	Object Type	Hash	Response Code	Action	Session Type	CVE	Threat ID	Status	Serial Number	Parent Process Path	Parent Process Name	Parent Process ID	User Agent	Vendor Info	Threat Name	Domain Origin	Country (Origin)	Country (Impacted)	Region (Origin)	Region (Impacted)	HostName (Origin)	HostName (Impacted)	Known Application
2022-12-09 04:11:41 PM	2022-12-09 04:11:41 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	50879	53	55272	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:41 PM	2022-12-09 04:11:41 PM	1	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	iPro	Security	Latvia: Riga: Riga		VM Network		10.1.1.128	172.16.11.12			10.1.1.128	172.16.11.12					eth1		135\TCP	52830	135			TCP	vpn-1 & firewall-1																									accept													Latvia		Latvia: Riga				
2022-12-09 04:11:41 PM	2022-12-09 04:11:41 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	FlexPod Management VM		192.168.185.52	8.8.8.8			192.168.185.52	8.8.8.8	217.28.52.97	0.0.0.0			eth1		53\UDP	52556	53	25469	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:41 PM	2022-12-09 04:11:41 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49917	53	33450	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:41 PM	2022-12-09 04:11:41 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	FlexPod Management VM		192.168.185.100	104.18.10.207			192.168.185.100	104.18.10.207	217.28.52.97	0.0.0.0			eth1		443\UDP	52871	443	10000	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:41 PM	2022-12-09 04:11:41 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United Kingdom: London: London	VM Network		10.1.1.11	139.45.207.92			10.1.1.11	139.45.207.92	217.28.52.100	0.0.0.0			eth1		53\UDP	49342	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United Kingdom	Latvia: Riga	United Kingdom: London			
2022-12-09 04:11:41 PM	2022-12-09 04:11:41 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	FlexPod Management VM		192.168.185.52	8.8.8.8			192.168.185.52	8.8.8.8	217.28.52.97	0.0.0.0			eth1		53\UDP	51945	53	34894	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:41 PM	2022-12-09 04:11:41 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	FlexPod Management VM		192.168.185.52	8.8.8.8			192.168.185.52	8.8.8.8	217.28.52.97	0.0.0.0			eth1		53\UDP	51065	53	39173	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:41 PM	2022-12-09 04:11:41 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	40.90.4.5			10.1.1.11	40.90.4.5	217.28.52.100	0.0.0.0			eth1		53\UDP	36715	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:11:41 PM	2022-12-09 04:11:41 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	United States: California: San Francisco	VM Network		DC2 *	208.67.222.222	DC2		10.1.1.4	208.67.222.222	217.28.52.97	0.0.0.0			eth1		53\UDP	49764	53	28587	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	2	2	VirtualM	Syslog - VMWare vCenter Server	Information	General Endpoint Message		Unknown	Unknown	VirtualM	VirtualM																																		vapi-endpoint-access		info																															
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	17	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Internal	Internal	Internal	iPro	Security	Latvia: Riga: Riga		VM Network		10.1.1.128	172.16.11.12			10.1.1.128	172.16.11.12					eth1		135\TCP	52829	135			TCP	vpn-1 & firewall-1																									accept													Latvia		Latvia: Riga				
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Netherlands: Noord-Holland: Amsterdam	VM Network		10.1.1.228	93.184.220.29			10.1.1.228	93.184.220.29	217.28.52.97	0.0.0.0			eth1		80\TCP	61610	80	10948	0	TCP	vpn-1 & firewall-1																									accept													Latvia	Netherlands	Latvia: Riga	Netherlands: Noord-Holland			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.228	204.79.197.203			10.1.1.228	204.79.197.203	217.28.52.97	0.0.0.0			eth1		80\TCP	62866	80	10838	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Netherlands: Noord-Holland: Amsterdam	VM Network		10.1.1.228	40.126.32.99			10.1.1.228	40.126.32.99	217.28.52.97	0.0.0.0			eth1.422		443\TCP	51826	443	13497	0	TCP	vpn-1 & firewall-1																									accept													Latvia	Netherlands	Latvia: Riga	Netherlands: Noord-Holland			
2022-12-09 04:11:33 PM	2022-12-09 04:11:40 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	DC	Global Entity	Latvia: Riga: Riga	Netherlands: Noord-Holland: Amsterdam	VM Network		DC2 *	40.74.25.3	DC2		10.1.1.4	40.74.25.3	217.28.52.97	0.0.0.0			eth1		443\TCP	59235	443	23974	0	TCP	vpn-1 & firewall-1																									accept													Latvia	Netherlands	Latvia: Riga	Netherlands: Noord-Holland			
2022-12-09 04:11:33 PM	2022-12-09 04:11:40 PM	2	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Netherlands: Noord-Holland: Amsterdam	VM Network		10.1.1.228	93.184.220.29			10.1.1.228	93.184.220.29	217.28.52.97	0.0.0.0			eth1		80\TCP	61616	80	10949	0	TCP	vpn-1 & firewall-1																									accept													Latvia	Netherlands	Latvia: Riga	Netherlands: Noord-Holland			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United Kingdom: London: London	VM Network		10.1.1.120	87.245.208.98			10.1.1.120	87.245.208.98	217.28.52.97	0.0.0.0			eth1.422		443\TCP	55314	443	10000	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United Kingdom	Latvia: Riga	United Kingdom: London			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.228	204.79.197.203			10.1.1.228	204.79.197.203	217.28.52.97	0.0.0.0			eth1		80\TCP	62872	80	10839	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Jose	VM Network		10.1.1.170	170.72.231.10			10.1.1.170	170.72.231.10	217.28.52.97	0.0.0.0			eth1		443\TCP	59819	443	11986	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Jose	VM Network		10.1.1.170	170.72.231.161			10.1.1.170	170.72.231.161	217.28.52.97	0.0.0.0			eth1		443\TCP	59820	443	32204	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Germany: Hessen: Frankfurt Am Main	VM Network		10.1.1.14	3.120.221.108			10.1.1.14	3.120.221.108	217.28.52.97	0.0.0.0			eth1.422		443\TCP	61106	443	48688	0	TCP	vpn-1 & firewall-1	jekaterina antane (katuna)																								accept													Latvia	Germany	Latvia: Riga	Germany: Hessen			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Jose	VM Network		10.1.1.170	170.72.231.161			10.1.1.170	170.72.231.161	217.28.52.97	0.0.0.0			eth1		443\TCP	59824	443	32205	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Menlo Park	VM Network		10.1.1.120	157.240.205.60			10.1.1.120	157.240.205.60	217.28.52.97	0.0.0.0			eth1.422		443\TCP	55313	443	10270	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:36 PM	2022-12-09 04:11:40 PM	4	19	Security	Syslog - Check Point Log Exporter	Network Deny	Traffic Denied by Network Firewall	Internal	Internal	Internal	Security	iPro		Latvia: Riga: Riga		VM Network	10.99.88.13	10.1.1.136			10.99.88.13	10.1.1.136					eth1.404		7000\TCP	51749	7000			TCP	vpn-1 & firewall-1																									drop														Latvia		Latvia: Riga			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Jose	VM Network		10.1.1.170	170.72.231.10			10.1.1.170	170.72.231.10	217.28.52.97	0.0.0.0			eth1		443\TCP	59822	443	11987	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Traffic	General Network Traffic	Outbound	Internal	External	Security	Global Entity		Finland			10.99.88.14	80.239.137.170			10.99.88.14	80.239.137.170					eth1.422		443\TCP		443			TCP	url filtering																									accept														Finland					
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	19	Security	Syslog - Check Point Log Exporter	Network Deny	Traffic Denied by Network Firewall	Internal	DMZ	Internal	iPro	iPro	Latvia: Riga: Riga	Latvia: Riga: Riga	DMZiPro	Testlab	10.1.10.207	10.11.12.12			10.1.10.207	10.11.12.12					eth1.2552		123\UDP		123			UDP	vpn-1 & firewall-1																									drop													Latvia	Latvia	Latvia: Riga	Latvia: Riga			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	Security	Global Entity		United States: California: Mountain View			10.99.88.21	142.250.74.10			10.99.88.21	142.250.74.10	217.28.52.97	0.0.0.0			eth1.404		443\TCP	54904	443	10039	0	TCP	vpn-1 & firewall-1																									accept														United States		United States: California			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	14	Security	Syslog - Check Point Log Exporter	Network Deny	Traffic Denied by Network Firewall	External	External	External	Global Entity	Global Entity	Netherlands: Noord-Holland: Amsterdam	Latvia: Riga: Riga			5.39.216.130	217.28.52.100			5.39.216.130	217.28.52.100					eth1.422		5590\TCP		5590			TCP	vpn-1 & firewall-1																									drop													Netherlands	Latvia	Netherlands: Noord-Holland	Latvia: Riga			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: San Jose	VM Network		10.1.1.170	170.72.231.161			10.1.1.170	170.72.231.161	217.28.52.97	0.0.0.0			eth1		443\TCP	59825	443	32206	0	TCP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:40 PM	2022-12-09 04:11:40 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Latvia: Riga: Riga	Testlab		10.11.12.13	178.16.23.50			10.11.12.13	178.16.23.50					eth1		123\UDP		123			UDP	vpn-1 & firewall-1																									accept													Latvia	Latvia	Latvia: Riga	Latvia: Riga			
2022-12-09 04:11:39 PM	2022-12-09 04:11:39 PM	1	8	DC	MS Windows Event Logging XML - Security	Authentication Success	Computer Logon		Internal	Unknown	iPro	DC	Latvia: Riga: Riga		VM Network		10.1.1.122	dc2.internal			10.1.1.122									49774					4624	garik-pc$						kerberos	kerberos				0	information							audit success						3									logon		internal	Latvia		Latvia: Riga			dc2.internal	
2022-12-09 04:11:39 PM	2022-12-09 04:11:39 PM	1	2	VirtualM	Syslog - VMWare vCenter Server	Information	General Process Information		Unknown	Unknown	VirtualM	VirtualM																																		wcpsvc		info												request timeout. sending back an empty notifications list.																			
2022-12-09 04:11:39 PM	2022-12-09 04:11:39 PM	2	2	VirtualM	Syslog - VMWare vCenter Server	Information	General Process Information		Unknown	Unknown	VirtualM	VirtualM																																		vpxd-main	6092	info																															
2022-12-09 04:11:39 PM	2022-12-09 04:11:39 PM	1	2	VirtualM	Syslog - VMWare vCenter Server	Information	General Process Information		Unknown	Unknown	VirtualM	VirtualM																																		vpxd-main	6006	info																															
2022-12-09 04:11:39 PM	2022-12-09 04:11:39 PM	1	8	DC	MS Windows Event Logging XML - Security	Authentication Success	Computer Logon		Internal	Unknown	iPro	DC	Latvia: Riga: Riga		VM Network		10.1.1.47	dc2.internal			10.1.1.47									50750					4624	clgw$						kerberos	kerberos				0	information							audit success						3									logon		internal	Latvia		Latvia: Riga			dc2.internal	
2022-12-09 04:11:39 PM	2022-12-09 04:11:39 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	Latvia: Riga: Riga	VM Network		10.1.1.167	217.28.52.170			10.1.1.167	217.28.52.170	217.28.52.97	0.0.0.0			eth1		443\TCP	61173	443	11143	0	TCP	vpn-1 & firewall-1																									accept													Latvia	Latvia	Latvia: Riga	Latvia: Riga			
2022-12-09 04:11:39 PM	2022-12-09 04:11:39 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: Washington: Redmond	VM Network		10.1.1.11	40.90.4.5			10.1.1.11	40.90.4.5	217.28.52.100	0.0.0.0			eth1		53\UDP	32810	53	0	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: Washington			
2022-12-09 04:11:39 PM	2022-12-09 04:11:39 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	FlexPod Management VM		192.168.185.100	8.8.8.8			192.168.185.100	8.8.8.8	217.28.52.97	0.0.0.0			eth1		53\UDP	52870	53	15162	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
2022-12-09 04:11:39 PM	2022-12-09 04:11:39 PM	1	11	Security	Syslog - Check Point Log Exporter	Network Allow	Traffic Allowed by Network Firewall	Outbound	Internal	External	iPro	Global Entity	Latvia: Riga: Riga	United States: California: Mountain View	Dainis Test Network		172.22.2.122	8.8.8.8			172.22.2.122	8.8.8.8	217.28.52.97	0.0.0.0			eth1		53\UDP	23630	53	56711	0	UDP	vpn-1 & firewall-1																									accept													Latvia	United States	Latvia: Riga	United States: California			
